Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 760 RICHMOND CITY,0307,307 - THREE HUNDRED SEVEN,"3,506",221,"3,727",6,12,27,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0308,308 - THREE HUNDRED EIGHT,"1,810",123,"1,933",1,5,13,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0309,309 - THREE HUNDRED NINE,947,130,"1,077",,4,5,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0310,310 - THREE HUNDRED TEN,951,118,"1,069",,,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0311,311 - THREE HUNDRED ELEVEN,882,82,964,,,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0402,402 - FOUR HUNDRED TWO,"3,364",170,"3,534",9,11,23,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0404,404 - FOUR HUNDRED FOUR,"2,429",238,"2,667",2,4,5,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0409,409 - FOUR HUNDRED NINE,"1,965",88,"2,053",4,8,8,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0410,410 - FOUR HUNDRED TEN,"2,248",202,"2,450",5,6,3,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0412,412 - FOUR HUNDRED TWELVE,"2,666",317,"2,983",8,,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0413,413 - FOUR HUNDRED THIRTEEN,"1,909",91,"2,000",5,8,8,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0414,414 - FOUR HUNDRED FOURTEEN,"2,116",91,"2,207",4,7,8,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0415,415 - FOUR HUNDRED FIFTEEN,"2,009",182,"2,191",10,7,7,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0501,501 - FIVE HUNDRED ONE,"2,631",214,"2,845",2,7,21,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0503,503 - FIVE HUNDRED THREE,"2,699",220,"2,919",2,10,5,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0504,504 - FIVE HUNDRED FOUR,"3,132",454,"3,586",8,11,8,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0505,505 - FIVE HUNDRED FIVE,"2,011",290,"2,301",8,12,4,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0508,508 - FIVE HUNDRED EIGHT,"1,281",114,"1,395",3,7,10,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0509,509 - FIVE HUNDRED NINE,"2,063",279,"2,342",5,1,3,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0510,510 - FIVE HUNDRED TEN,"2,632",237,"2,869",5,1,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0602,602 - SIX HUNDRED TWO,"2,269",261,"2,530",4,,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0603,603 - SIX HUNDRED THREE,"1,535",150,"1,685",4,3,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0604,604 - SIX HUNDRED FOUR,"1,730",188,"1,918",4,1,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0606,606 - SIX HUNDRED SIX,"2,567",230,"2,797",4,2,5,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0607,607 - SIX HUNDRED SEVEN,"2,387",516,"2,903",8,4,13,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0609,609 - SIX HUNDRED NINE,"2,789",498,"3,287",11,4,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0610,610 - SIX HUNDRED TEN,"1,948",206,"2,154",3,,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0611,611 - SIX HUNDRED ELEVEN,"2,112",337,"2,449",5,1,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0701,701 - SEVEN HUNDRED ONE,"1,723",307,"2,030",3,1,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0702,702 - SEVEN HUNDRED TWO,"2,167",232,"2,399",5,2,3,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0703,703 - SEVEN HUNDRED THREE,"2,440",212,"2,652",3,3,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0705,705 - SEVEN HUNDRED FIVE,"1,986",220,"2,206",9,9,6,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0706,706 - SEVEN HUNDRED SIX,"3,335",396,"3,731",4,3,6,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0707,707 - SEVEN HUNDRED SEVEN,"3,667",399,"4,066",14,11,15,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0708,708 - SEVEN HUNDRED EIGHT,"1,959",427,"2,386",7,2,4,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0709,709 - SEVEN HUNDRED NINE,"1,529",264,"1,793",7,3,7,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0802,802 - EIGHT HUNDRED TWO,"1,883",197,"2,080",4,,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0806,806 - EIGHT HUNDRED SIX,"2,436",262,"2,698",7,,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0810,810 - EIGHT HUNDRED TEN,"1,731",200,"1,931",5,,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0811,811 - EIGHT HUNDRED ELEVEN,"2,443",307,"2,750",3,,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0812,812 - EIGHT HUNDRED TWELVE,"2,907",175,"3,082",4,,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0814,814 - EIGHT HUNDRED FOURTEEN,"1,425",109,"1,534",1,,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0902,902 - NINE HUNDRED TWO,851,127,978,2,,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0903,903 - NINE HUNDRED THREE,"2,223",215,"2,438",2,1,1,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0908,908 - NINE HUNDRED EIGHT,"2,251",300,"2,551",4,,2,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0909,909 - NINE HUNDRED NINE,"2,210",287,"2,497",6,2,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0910,910 - NINE HUNDRED TEN,"2,150",194,"2,344",12,2,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 760 RICHMOND CITY,0911,911 - NINE HUNDRED ELEVEN,"1,854",131,"1,985",7,,,72,"151,224","16,411","167,635",340,348,465,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0001,001 -Peters Creek,"3,046",357,"3,403",23,2,3,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0002,002 - Grandview,"2,795",274,"3,069",28,4,6,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0003,003 -Preston Park,"2,966",250,"3,216",23,1,3,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0004,004 - Williamson Road,"2,944",267,"3,211",27,2,4,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0005,005 - East Gate,"3,399",254,"3,653",31,1,3,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0006,006 - Hollins Road,"3,326",414,"3,740",24,,3,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0007,007 - Southeast,"3,070",366,"3,436",15,2,3,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0008,008 - Lincoln Terrace,"2,871",372,"3,243",20,,,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0009,009 - Highland,"3,688",796,"4,484",26,4,10,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0010,010 - Old Southwest-Wasena,"3,411",395,"3,806",19,4,6,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0011,011 - RALEIGH COURT,"3,300",275,"3,575",17,9,9,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0012,012 - SOUTH ROANOKE,"2,632",177,"2,809",15,6,17,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0013,013 - GARDEN CITY,"3,163",243,"3,406",15,1,2,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0014,014 - Crystal Spring,"3,115",368,"3,483",19,12,12,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0015,015 - Grandin Court,"2,707",204,"2,911",15,4,4,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0016,016 - Deyerle,"2,849",154,"3,003",11,3,4,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0017,017 - LEE-HI,"3,636",310,"3,946",24,6,7,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0018,018 - Summit Hills,"2,784",202,"2,986",24,3,,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0019,019 - Forest Park,"3,409",433,"3,842",27,1,1,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 770 ROANOKE CITY,0020,020 - EUREKA PARK,"3,132",285,"3,417",26,,4,20,"62,243","6,396","68,639",429,65,101,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0001,001 - NORTH SALEM NO 2,"2,059",286,"2,345",6,3,12,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0002,002 - CONEHURST,"1,277",99,"1,376",7,,4,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0003,003 - BEVERLY HEIGHTS,"1,055",48,"1,103",8,,5,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0004,004 - WEST SALEM,"1,606",97,"1,703",3,,2,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0005,005 - NORTH SALEM NO 1,"2,318",166,"2,484",16,2,7,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0006,006 - SOUTH SALEM NO 1,"1,378",92,"1,470",5,1,2,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0007,007 - SOUTH SALEM NO 2,"1,611",115,"1,726",8,1,4,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0008,008 - EAST SALEM,833,65,898,3,,,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0009,009 - SOUTH SIDE HILLS,"2,311",130,"2,441",12,2,4,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 775 SALEM CITY,0010,010 - HIDDEN VALLEY,"2,554",226,"2,780",20,2,8,10,"17,002","1,324","18,326",88,11,48,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 790 STAUNTON CITY,0101,101 - WARD NO 1,"4,168",278,"4,446",27,7,6,5,"18,266","1,164","19,430",120,38,46,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 790 STAUNTON CITY,0201,201 - WARD NO 2,"4,364",269,"4,633",29,5,5,5,"18,266","1,164","19,430",120,38,46,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 790 STAUNTON CITY,0301,301 - WARD NO 3,"3,383",152,"3,535",33,2,8,5,"18,266","1,164","19,430",120,38,46,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 790 STAUNTON CITY,0401,401 - WARD NO 4,"2,922",145,"3,067",12,8,7,5,"18,266","1,164","19,430",120,38,46,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 790 STAUNTON CITY,0501,501 - WARD NO 5,"3,429",320,"3,749",19,16,20,5,"18,266","1,164","19,430",120,38,46,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0101,101 - BELLEHARBOUR,"1,398",116,"1,514",121,3,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0102,102 - DRIVER,"4,474",251,"4,725",210,15,8,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0104,104 - BENNETTS CREEK,"1,664",108,"1,772",151,2,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0105,105 - HARBOURVIEW,"4,057",284,"4,341",233,23,7,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0201,201 - EBENEZER,"2,066",81,"2,147",91,5,6,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0202,202 - CHUCKATUCK,"2,262",115,"2,377",95,2,3,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0203,203 - KINGS FORK,"3,531",328,"3,859",267,6,3,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0204,204 - HILLPOINT,"3,503",330,"3,833",331,9,6,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0301,301 - WHITE MARSH,764,92,856,41,1,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0302,302 - JOHN F KENNEDY,"2,898",188,"3,086",114,2,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0304,304 - NANSEMOND RIVER,"3,117",243,"3,360",260,5,2,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0305,305 - SHOULDERS HILL,"1,251",74,"1,325",77,,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0306,306 - DEERFIELD,"2,091",213,"2,304",251,4,1,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0401,401 - AIRPORT,"2,011",121,"2,132",93,2,2,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0402,402 - WHALEYVILLE,"2,343",174,"2,517",109,4,2,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0403,403 - SOUTHSIDE,"1,656",181,"1,837",48,1,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0404,404 - BOOKER T WASHINGTON,"2,416",210,"2,626",77,2,1,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0405,405 - HOLLYWOOD,"1,357",143,"1,500",41,1,2,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0501,501 - KILBYS MILL,"3,284",260,"3,544",127,,4,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0502,502 - HOLLAND,"1,971",127,"2,098",78,,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0504,504 - LAKE COHOON,"4,300",217,"4,517",229,4,8,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0505,505 - PITTMANTOWN,"1,641",97,"1,738",71,1,,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 800 SUFFOLK CITY,0601,601 - LAKESIDE,"2,966",312,"3,278",111,5,6,30,"70,703","5,756","76,459","4,336",121,68,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
